title	url	form_number	description
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Demande de prise en charge d'hospitalisation au titre de l'article L.212-1 du code des pensions militaires d'invalidité et des victimes de guerre (CPMIVG) (Formulaire 14448*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10762	14448*04	""
Déclaration de contrat de prêt (Formulaire 10142)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1087	10142	""
Déclaration récapitulative des opérations sur valeurs mobilières et revenus de capitaux mobiliers (Formulaire 11428)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10883	11428	""
Déclarer son médecin traitant (Formulaire 12485*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10884	12485*03	""
Premier certificat de santé (Formulaire 12596*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10917	12596*04	""
Attestation de travaux d'amélioration de la performance énergétique pouvant donner lieu à une participation du locataire du parc public (Formulaire 13967*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10933	13967*01	""
Demande d'agrément d'une association d'usagers du système de santé - Fiche A (Formulaire 12623*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10946	12623*02	""
Déclaration de candidature aux concours nationaux d'agrégation pour le recrutement des professeurs des universités (Formulaire 11430*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11172	11430*01	""
Demande de renouvellement d'agrément d'une association d'usagers du système de santé - Fiche A bis (Formulaire 14161*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11224	14161*01	""
RSA - Demande complémentaire pour un jeune de moins de 25 ans (Formulaire 14130*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11225	14130*02	""
Demander l'exonération de la taxe d'habitation pour chambres d'hôtes et meublés de tourisme situés en zone France de revitalisation rurale (ZFRR ou ZFRR+) (Formulaire 13567*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11242	13567*02	""
Exonérations de taxes foncières sur les propriétés non bâties (déclaration n° 6707-SD) (Formulaire 11998*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11273	11998*02	""
Modèle d'attestation de témoin (Formulaire 11527*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11307	11527*03	""
Mandat pour effectuer les formalités d'immatriculation (Formulaire 13757*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1137	13757*03	""
Propriétaire occupant : déclaration du nouveau propriétaire (Anah) (Formulaire 13465*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11452	13465*04	""
Certificat international d'importation de matériels de guerre et matériels assimilés (Formulaire 14728*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11485	14728*01	""
Demande de bourse de collège (Formulaire 12539*15)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11499	12539*15	""
Demande de permis de construire pour une maison individuelle et/ou ses annexes (PCMI) (Formulaire 13406*15)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11637	13406*15	""
Déclaration préalable constructions et travaux non soumis à permis de construire (Formulaire 16702*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R11646	16702*01	""
Demande d’aide financière médico-sociale auprès de la caisse nationale militaire de sécurité sociale (CNMSS) (Formulaire 13343*11)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12056	13343*11	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Demande d'autorisation de loterie - actes de bienfaisance – encouragement des arts – financement d'activités sportives à but non lucratif (Formulaire 11823*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12059	11823*03	""
Déclaration d'accident (en dehors d'une mission et hors service) à la Caisse nationale militaire de sécurité sociale (CNMSS) (Formulaire 11360*14)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12060	11360*14	""
Propriétaire bailleur : demander une convention Anah avec travaux (loyer social, très social, intermédiaire) (Formulaire 14039*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12062	14039*06	""
Propriétaire occupant : demande de versement d'une avance pour commencer les travaux (Anah) (Formulaire 13934*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12064	13934*05	""
Demande d'attribution du titre d'évadé (Formulaire 11051*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12065	11051*02	""
Syndicat des copropriétaires : demande de versement d'une avance pour commencer les travaux (Anah) (Formulaire 13933*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12130	13933*06	""
Demande ou renouvellement d'autorisation d'usage à des fins thérapeutiques (AUT) de substances dopantes	https://www.service-public.gouv.fr/particuliers/vosdroits/R12139		""
Déclaration de don manuel et de don de sommes d'argent (Formulaire 11278)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1224	11278	""
Procuration en cas de désignation d'un mandataire (Anah) (Formulaire 13463*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R123	13463*02	""
Déclaration d'un local hébergeant des mineurs (Formulaire 12751*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1236	12751*01	""
Déclaration de changement de situation au centre du service national et de la jeunesse (CSNJ) (Formulaire 11718*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1249	11718*05	""
Demande de regroupement familial (Formulaire 11436*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1251	11436*05	""
Déclaration modèle H1 - Maison individuelle et autre construction individuelle isolée (Formulaire 10867)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1252	10867	""
Propriétaire bailleur : demander une convention Anah sans travaux (loyer intermédiaire) (Formulaire 12807*08)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12524	12807*08	""
Déclaration modèle H2 - Appartement et dépendances dans un immeuble collectif (Formulaire 10869)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1253	10869	""
Enquête sociale - Majoration pour assistance constante d'une tierce personne (Formulaire 13974*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10103	13974*02	""
Demander une aide ménagère à domicile à la caisse nationale militaire de sécurité sociale (CNMSS) (Formulaire 13344*11)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12536	13344*11	""
Expertise médicale - majoration pour assistance constante d'une tierce personne (Formulaire 13975*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10107	13975*02	""
Changement de consistance ou d'affectation des propriétés bâties et non bâties (déclaration n° 6704) (Formulaire 10517)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1254	10517	""
Demande de pension d'invalidité (Formulaire 11174*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1261	11174*05	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Opposition à une injonction de payer (Formulaire 15602*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10223	15602*04	""
Déclaration 2025 des revenus 2024 encaissés à l'étranger (Formulaire 11226)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10243	11226	""
Demande d'aide médicale de l'État (AME) (Formulaire 11573*09)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1266	11573*09	""
Déclaration 2025 des revenus 2024 - Départ à l'étranger ou retour en France (Formulaire 11942)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10245	11942	""
Voter par procuration (Formulaire 14952*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12675	14952*03	""
Demande de permis de visite (prison) (Formulaire 13960*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1027	13960*02	""
Déclaration de succession (Formulaire 11277, 12322 et 12321)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10279	11277	""
Association : demande de subvention (Formulaire 12156*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1271	12156*06	""
Validation des acquis de l'expérience (VAE) - Demande de recevabilité (Formulaire 12818*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10282	12818*02	""
Demande d'évaluation de rachat pour la retraite de vos années d'études supérieures (Formulaire 14136*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12713	14136*05	""
Demander un état signalétique et des services (Légion étrangère)	https://www.service-public.gouv.fr/particuliers/vosdroits/R12720		""
Contrat de professionnalisation (Formulaire 12434*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R10338	12434*05	""
Propriétaire bailleur : demander une convention Anah sans travaux (loyer social ou très social) (Formulaire 12808*09)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1052	12808*09	""
Dossier vert (étudiant étranger) : demande d'admission préalable en université - 1ère année de licence ou Paces - 2023-2024	https://www.service-public.gouv.fr/particuliers/vosdroits/R1278		""
Demande d'admission préalable à l'inscription en première année de licence dans une université française pour l'année universitaire 2023-2024	https://www.service-public.gouv.fr/particuliers/vosdroits/R1279		""
Déclaration de changement de situation à la Caisse nationale militaire de sécurité sociale (CNMSS) (Formulaire 12621*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1571	12621*06	""
Déclaration complémentaire 2025 des revenus 2024 (Formulaire 11222)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1282	11222	""
Demande de carte grise (certificat d'immatriculation) - Véhicule neuf (Formulaire 13749*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14220	13749*05	""
Déclaration n°2044 des revenus fonciers (Formulaire 10334)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1283	10334	""
Demande de mutation (évolution de la situation professionnelle entraînant un changement de régime de Sécurité sociale)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1422		""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Déclaration des plus ou moins-values réalisées (Formulaire 11905)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1286	11905	""
Requête aux fins de saisine du tribunal judiciaire ou du tribunal de proximité (Formulaire 16042*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14232	16042*02	""
"Demande du titre de prisonnier du ""Viêt-Minh"" (Formulaire 10861*02)"	https://www.service-public.gouv.fr/particuliers/vosdroits/R1290	10861*02	""
Demande d'accord préalable (Assurance maladie, maternité, accident du travail, maladie professionnelle) (Formulaire 12040*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1424	12040*04	""
Demande d'accord préalable - Examens de biologie médicale (Formulaire 10128*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1426	10128*04	""
Demande de prêt à l'amélioration de l'habitat (PAH) de la Caf (Formulaire 11382*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1293	11382*03	""
Demande d'adhésion à une convention d'allocation spéciale du Fonds national de l'emploi (AS-FNE) (Formulaire 11562*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1297	11562*02	""
Traitement d'orthopédie dento-faciale - Demande d'entente préalable chirurgien dentiste (Formulaire 10518*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1427	10518*01	""
Demande d'attribution du titre de déporté ou interné résistant (Formulaire 10873*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1298	10873*02	""
Traitements bucco-dentaires - Demande d'entente préalable chirurgien dentiste (remplissage informatique) (Formulaire 10519*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1428	10519*01	""
Demande d'attribution du titre de déporté ou interné politique (Formulaire 10915*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1299	10915*02	""
Traitements d'orthopédie dento-maxillo-faciale - Demande d'entente préalable - Médecin (Formulaire 10522*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1429	10522*01	""
Demande d'allocation de reconnaissance du combattant (anciennement retraite du combattant) (Formulaire 10860*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1301	10860*05	""
Traitements bucco-dentaires - Demande d'entente préalable - Médecin (remplissage informatique) (Formulaire 10524*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1430	10524*01	""
Demande de pension d'orphelins de militaire ou de victime civile (Formulaire 11054*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1303	11054*01	""
Demande d'accord préalable pour grand appareillage (Formulaire 11164*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1431	11164*04	""
Demande de pension d'invalidité : victimes civiles de guerre ou personnes assimilées aux militaires (Formulaire 15868*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1304	15868*02	""
Demande de remboursement des frais de transports pour motif médical en véhicule personnel et/ou transports en commun (CNMSS) (Formulaire 11162*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1432	11162*05	""
Premier examen médical prénatal - Spécimen (Formulaire 10112*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1305	10112*06	""
Permis bateau - Certificat d'aptitude physique (Formulaire 14673*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1309	14673*01	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Demande de pension d'invalidité de veuf(ve) (Formulaire 11791*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1436	11791*03	""
Propriétaire bailleur : engagements à respecter pour l'octroi d'une subvention (Anah) (Formulaire 13458*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R13098	13458*04	""
Propriétaire occupant : engagements à respecter pour l'octroi d'une subvention (Anah) (Formulaire 13459*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R13099	13459*04	""
Déclaration d'effet indésirable susceptible d'être dû à un médicament ou produit (Formulaire 10011*07)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14404	10011*07	""
"Déclaration d'un séjour ""Vacances adaptées organisées - VAO"" pour personnes handicapées majeures (Formulaire 12672*04)"	https://www.service-public.gouv.fr/particuliers/vosdroits/R1311	12672*04	""
Déclaration trimestrielle AAH auprès de la Caf ou MSA (Formulaire 14208*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14412	14208*01	""
Déclaration concernant l'assuré à la sécurité sociale militaire (Formulaire 11358*08)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1313	11358*08	""
Demande de capital décès - Régime général de la Sécurité sociale	https://www.service-public.gouv.fr/particuliers/vosdroits/R1442		""
Demande d'aide juridictionnelle (Formulaire 16146*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1444	16146*03	""
Demande d'allocation de soutien familial (ASF) (Formulaire 16112*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1448	16112*01	""
Établir un contrat d'apprentissage (Formulaire 10103*14)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1319	10103*14	""
Candidature au concours - Emploi spécialisé de sous-officier ou d'officier marinier - École de l'armée de l'Air de Saintes (EETAA) (Formulaire 12749*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1321	12749*02	""
Demande de contribution aux charges du mariage (Formulaire 11525*07)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1323	11525*07	""
Déclaration d'une allocation personnalisée d'autonomie (Formulaire 10544*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1331	10544*02	""
Demande de document de circulation (DCEM) pour un étranger mineur (Formulaire 11203*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1457	11203*03	""
Relevé mensuel des contrats de travail temporaire (Formulaire 10871*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14575	10871*01	""
Avis d'arrêt de travail (Formulaire 10170*07)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1458	10170*07	""
Feuille de soins - Médecin (spécimen) (Formulaire 12541*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1334	12541*02	""
Attestation de détachement à l'étranger (Formulaire 60-3549)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14580	60	""
Feuille de soins - Sage-femme (spécimen) (Formulaire 11388*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1336	11388*05	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Attestation de salaire - Accident du travail ou maladie professionnelle (Formulaire 11137*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14581	11137*03	""
Demande de délivrance du permis de chasser (Formulaire 13943*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1337	13943*03	""
Déclaration d'accident du travail ou de trajet (Formulaire 14463*03 (ex-60-3682))	https://www.service-public.gouv.fr/particuliers/vosdroits/R14587	14463*03	""
Demande d'indemnisation auprès de la commission de conciliation et d'indemnisation des accidents médicaux, des affections iatrogènes et des infections nosocomiales (CCI)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1459		""
Déclaration de perte et demande de duplicata d'un permis de chasser perdu, détruit, détérioré (Formulaire 13944*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1338	13944*06	""
Déclaration à la Sécurité sociale des bénévoles des organismes d'intérêt général (hors organismes sociaux) (Formulaire 60-3997)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14591	60	""
Demande d'allocation de veuvage auprès de la Cnav	https://www.service-public.gouv.fr/particuliers/vosdroits/R1339		""
Feuille d'accident du travail ou de maladie professionnelle (spécimen) (Formulaire 11383*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14592	11383*02	""
Demande d'inscription à l'examen et de délivrance du permis de chasser (Formulaire 13945*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1340	13945*06	""
Information préalable à la déclaration d'accident du travail d'un intérimaire (Formulaire 60-3741)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14593	60	""
Demande de conversion d'une rente d'incapacité permanente en capital ou en rente réversible sur la tête du conjoint (régime général) (Formulaire 12045*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1342	12045*01	""
Questionnaire de maintien au régime français de sécurité sociale d'un travailleur salarié détaché (Formulaire 11559*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14594	11559*03	""
Demande du complément de rente de 20 % pour le conjoint survivant (Formulaire 60-3555)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1343	60	""
Déclaration de maladie professionnelle ou demande de reconnaissance de maladie professionnelle (Formulaire 16130*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1344	16130*01	""
Demande en injonction de faire au tribunal judiciaire (incluant le tribunal de proximité) (Formulaire 11723*11)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1463	11723*11	""
Convention d'allocations temporaires dégressives - Bulletin d'adhésion du salarié (Formulaire 12625*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1351	12625*01	""
Attestation de régularité fiscale (Formulaire 10640)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14636	10640	""
Déclaration d'embauche d'un emploi familial (Formulaire 11469*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1354	11469*03	""
Demande en injonction de payer devant le président du tribunal judiciaire (Formulaire 12948*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1465	12948*06	""
Déclaration de la taxe sur la valeur ajoutée (TVA) - Taxe sur la valeur ajoutée et taxes assimilées - Régime réel normal-mini réel (Formulaire 10963)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14660	10963	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Feuille de soins - Pharmacien (spécimen) (Formulaire 11389*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R46206	11389*05	""
Demande d'utilisation de points acquis pour une majoration de durée d'assurance pour la retraite (Formulaire 15511*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R46252	15511*04	""
Demander l'abattement pour la taxe foncière sur les propriétés bâties de la valeur locative des immeubles affectés à la recherche industrielle et technique (Formulaire 15531)	https://www.service-public.gouv.fr/particuliers/vosdroits/R44811	15531	""
Demande d'utilisation de points acquis pour la réduction du temps de travail (Formulaire 15512*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R46258	15512*05	""
Demande d'une copie d'un extrait conservé au répertoire civil (Formulaire 13485*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R44842	13485*02	""
Requête aux fins de constatation de présomption d'absence (Formulaire 15603*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R46400	15603*03	""
Demander l'exonération de taxe foncière sur les propriétés bâties (TFPB) pour les hôtels, meublés de tourisme ou chambres d'hôtes situés en zone France revitalisation rurale (ZFRR) ou ZFRR+ (Formulaire 15532)	https://www.service-public.gouv.fr/particuliers/vosdroits/R44927	15532	""
Association : compte-rendu financier de subvention (Formulaire 15059*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R46623	15059*02	""
Demande de vignette Crit'air par courrier (certificat qualité de l'air)	https://www.service-public.gouv.fr/particuliers/vosdroits/R46635		""
Demander l'ouverture des droits à l'Assurance maladie (Formulaire 15763*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R45084	15763*02	""
Requête aux fins de saisine du conseil de prud'hommes (CPH) par un salarié (Formulaire 15586*09)	https://www.service-public.gouv.fr/particuliers/vosdroits/R45128	15586*09	""
Requête aux fins de saisine du conseil de prud'hommes (CPH) par un employeur (Formulaire 15587*07)	https://www.service-public.gouv.fr/particuliers/vosdroits/R45130	15587*07	""
Déclaration des revenus soumis à l'impôt sur les sociétés par les collectivités publiques ou privées agissant sans but lucratif (Formulaire 11094)	https://www.service-public.gouv.fr/particuliers/vosdroits/R46785	11094	""
Droits de mutation à titre gratuit (successions et donations) (Formulaire 15332)	https://www.service-public.gouv.fr/particuliers/vosdroits/R45156	15332	""
Demander l'exonération de taxe foncière sur les propriétés bâties des installations et bâtiments affectés à la méthanisation (Formulaire 15569)	https://www.service-public.gouv.fr/particuliers/vosdroits/R45159	15569	""
Demande d'équivalence d'un diplôme professionnel jeunesse et sports	https://www.service-public.gouv.fr/particuliers/vosdroits/R45177		""
Contrat du parcours contractualisé d'accompagnement vers l'emploi et l'autonomie (Formulaire 15656*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R46801	15656*06	""
Déclaration d'acceptation d'une succession à concurrence de l'actif net (Formulaire 15455*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R49718	15455*03	""
"Déclaration ""Exit tax"" des contribuables ayant transféré leur domicile fiscal hors de France (Formulaire 15525)"	https://www.service-public.gouv.fr/particuliers/vosdroits/R48373	15525	""
Requête en adoption plénière de l'enfant du conjoint, partenaire ou concubin (Formulaire 15743*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R48366	15743*05	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Déclaration d'intention d'aliéner ou demande d'acquisition d'un bien soumis à un droit de préemption (Formulaire 10072*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1492	10072*04	""
Demande d'allocation des salariés et anciens salariés des établissements de fabrication ou de traitement de l'amiante (Formulaire 11687*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1395	11687*02	""
Demande de médaille d'honneur du travail - par courrier (Formulaire 11796*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1494	11796*01	""
Demande d'allocation des salariés et anciens salariés de la construction et réparation navales (Formulaire 11689*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1396	11689*02	""
Demande d'allocation des travailleurs de l'amiante, ouvriers dockers professionnels et personnels portuaires assurant la manutention (Formulaire 11688*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1397	11688*02	""
Demande de médaille d'honneur du travail - Salariés résidant à l'étranger (Formulaire 11797*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1495	11797*01	""
Demande d'allocation des travailleurs de l'amiante, salariés et anciens salariés atteints d'une maladie professionnelle (Formulaire 11690*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1398	11690*02	""
Demande d'autorisation d'un système de vidéoprotection (Formulaire 13806*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R13984	13806*04	""
Demande de carte européenne d'armes à feu : première demande, renouvellement ou modification (Formulaire 10832*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1498	10832*03	""
Demande de retraite progressive - Assurance retraite	https://www.service-public.gouv.fr/particuliers/vosdroits/R1399		""
Demande d'autorisation d'acquisition et de détention d'armes et de munitions, de renouvellement d'autorisation et de détention (armes de catégorie B et certaines armes de catégorie A) (Formulaire 12644*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1499	12644*04	""
Propriétaire bailleur : engagements à respecter par le nouveau propriétaire (Anah) (Formulaire 13464*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R140	13464*04	""
Arme de catégorie C - Déclaration d'acquisition, vente, cession ou mise en possession (Formulaire 12650*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1501	12650*05	""
Demande d'autorisation d'une rupture conventionnelle d'un contrat de travail à durée indéterminée (CDI) d'un salarié protégé (Formulaire 14599*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15060	14599*01	""
Permis de conduire - Avis médical (Formulaire 14880*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R14006	14880*02	""
Demande d'indemnisation au FGAO par une victime d'un accident de la circulation ou de chasse	https://www.service-public.gouv.fr/particuliers/vosdroits/R15103		""
Propriétaire bailleur : demander à l’Anah le versement d'un acompte pour commencer les travaux (Formulaire 13466*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15226	13466*03	""
Demande d'allocation journalière de présence parentale (AJPP) CAF (Formulaire 12666*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R15336	12666*03	""
Demande de copie d'une décision de justice en matière civile, sociale ou commerciale (Formulaire 11808*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1408	11808*06	""
